"Sat, Apr 15, 2017, 2:00 PM",North Sound After Noon Dive (Edmonds),Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",Let's dive at Edmonds Underwater Park. All skills are welcome. Slack is at 3:27 PM so we can meet at 2 PM and splash at 2:57 PM. If anyone interested for 2 dives then they/we can meet at 12-12:30 PM and splash at 1-1:15 PM with a lil' current and next dive at the set time. Please reply on the event if interested so that others can make plans.
"Wed, Apr 12, 2017, 7:00 PM",One tank nite dive,Three Tree Point North,"SW 3 tree point LN and SW 170th St. Burien WA · Burien, WA","Three Tree one tank night dive. All divers with night dive experience. Meetup 7pm, splash 8pm. We will be diving on an ebb with possible light current. Must have working primary and secondary lights, highly recommend a tank light. I can take one diver that does not have night dive experience, but has both lights. You must have good compass skills and buoyance control although. First person to contact me dives with me. Others will have to wait until next time. Parking is very limited and you may need to park on Maple Wilder Ave. Carpool if you can."
"Tue, Apr 11, 2017, 6:00 PM",Monthly Board Meeting,"Frontier Bonding Service, LLC","155 NE 100th St Suite 201 · Seattle, WA","Board members, please RSVP for the board meeting to be sure we have a quorum. I'll also send out an agenda, hopefully this week, please let me know if you'd like something added."
"Sun, Apr 9, 2017, 9:45 AM",South Seattle Dive,Three Tree Point North,"SW 3 tree point LN and SW 170th St. Burien WA · Burien, WA","Meetup: 9:45am Splash: ~10:45 0.62kt (E) > 11:27 > 0.55kt (F) Going to give this a shot. I hear that Three Tree Point will be open at this time. However, it may be a hike as I'm not sure what the parking situation looks like and we may have to park on the road. Three Tree is a fairly current insensitive dive, so there's a good possibility of a second tank - before or after. I, however, will only be doing a single dive. I'm going to limit this to 8 divers, due to the parking situation. Carpooling is highly encouraged. I'm going to run by this site ahead of time. I may remove the limit depending on what I find. On the other hand, I may have to remove or relocate this dive if it's still not open."
"Sat, Apr 8, 2017, 5:00 PM",MBDC Annual Banquet -- Scubarbeque 2!!,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","Yes, it IS The Return of Scubarbeque! The 2017 MBDC Annual Banquet is scheduled for April 8, 2017. Drinks and snacks 5:00 to 6:00, dinner at 6:00. This is our one-and-only fundraiser. The Board is working hard to line up some terrific prizes for the raffle. Tickets are $1.00 each for 6 for $5.00. Catering by Famous Dave's BBQ. There will be a delicious selection of BBQ foods and sides. Yum! Vegetarian? Not a problem. Since Dave's is an all-around caterer, there are options for vegetarians as well. Just let me know! Tickets are $35.00 per person. Please pay via PayPal (send to treasurer@markerbuoydiveclub.org More info to follow!"
"Sat, Apr 8, 2017, 7:30 AM",LuJac's Dive Charter - Long Island Wall,Skyline Marina,"2011 Skyline Way · Anacortes, WA","San Juan Boat dive! Long Island Wall Date: Saturday, April 8th The price is $90 per person and must be paid in advance. We will meet at the boat in Skyline Marina located in Anacortes at 7:30 AM so we can load our gear and leave promptly by 8:00 AM. Expect to return about 4:00 PM. The dives include breakfast snacks, lunch, coffee, tea and bottled water. Lu-Jac's web site is http://www.lujacsquest.com (http://www.lujacsquest.com/) for more information and directions to the boat. This site selection is only based on the tides but the weather may dictate a different site but not to worry, Phil knows the San Juan’s and he has never disappointed me. The current sites we are planning to dive are...... First Dive: Long Island Wall Second Dive: To be determined Each diver who signs up should have a minimum of 50 dives and have been diving within the last 30 days. Previous cold water dives are a must. Thank you, Bruce Brown 425 334-7763 Home 425 512-7457 Cell"
"Fri, Apr 7, 2017, 8:30 AM","Southern Morning Dive, One-Two Tank",Saltwater State Park,"25205 8th Pl S · Des Moines, WA","Dive cancelled due to wind. A discovery pass is required, cost 35$/year avaliable on site via automated kiosk or at the discover pass site (http://www.discoverpass.wa.gov/) A good site for seeing tons of rock fish, including the rarer vermillions. Generally lots of all types of fish with chances for wolf eel and octopus. I'll bring a tank for a 2nd dive as well - the currents actually get better the longer we stay on this day."
"Wed, Apr 5, 2017, 7:00 PM",Monthly Club Meeting,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","This month's guest speaker will be Pam Moriarty, who will be telling us about the how and why of low oxygen events in Hood Canal."
"Wed, Apr 5, 2017, 6:00 PM",Dinner before Wed meeting,Restaurante Michoacan,"8311 15th Ave NW · Seattle, WA","Casual dinner before the meeting for those who can make it. Probably 5:45 to 6 is best arrival to leave time for dinner and driving to meeting, just a few minutes away."
"Tue, Apr 4, 2017, 7:00 PM",Meeting Friends of Saltwater State Park,Saltwater State Park,"25205 8th Pl S · Des Moines, WA",Meeting will be at the Cafe in the lower parking lot by the beach. Remember 7pm. Interested in Saltwater State Park? Help support watershed/marine stewardship and amenities for park patrons.
"Sun, Apr 2, 2017, 10:00 AM",Easy Weekend South 1-tank Dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","Redondo one tank dive for all divers. Meet up 10, Splash 1030."
"Fri, Mar 31, 2017, 8:00 AM",PSI -PCI Visual Cylinder Inspection (VCI) Class,Greater Tacoma Convention and Trade Center,"1500 Broadway · Tacoma, WA","A special deal being offered to the Club is to do this $295 course for $195. It's an all day course 8am-5pm, this Friday. This is a commitment, the instructor needs to know how many inspection kits to bring. We'll be paying at the facility. Carpooling would be a very good idea with traffic to Tacoma that time of of the day, both ways. I'm thinking 6:30am and park at the Dome station and take the trolley in. Scuba H2O Show, April 1 & 2, 2017; Tacoma, WA Friday, March 31 (room TBD): Visual Cylinder Inspector, $295; 8am - 5pm Visual Cylinder Inspector Refresh (concurrent) $195* This will give you the ability to visually inspect your own cylinders. If you have a mess of them it could be cost effective. For more information: http://www.scubah2oshow.com/psitrack http://www.psicylinders.com/regional-training"
"Thu, Mar 30, 2017, 6:00 PM",Down South 1 Tank Dive,Three Tree Point North,"SW 3 tree point LN and SW 170th St. Burien WA · Burien, WA","***THE DIVE DATE HAS BEEN CHANGED FROM WEDNESDAY TO THURSDAY DUE TO EXPECTED HIGH WINDS AND RAIN.***** Three Tree One Tank Night Dive. Meetup 6pm, splash 6:45pm. .8F> 7:15 slack>-.6E AOW cert. Night dive experience. Must have working Primary and secondary lights. This dive will be no guest. It would seem that the cool critters are coming out in the evening and so this is an opportunity for photographers and those divers that has never seen a Spiny Pacific Lumpsucker (Lumpy). Pretty sure the big Octo under the golf ball boat will still be there. Possible sightings would be, Gunnel's, Grunt Sculpin, Red Octo's, Wolf Eel, Opalescent Squid and eggs and Bay Pipe Fish. All of which I personally have seen at one time or another at this site. You must park your car on Maple Wilder and hump your gear from there to the water and back, unless I post differently closer to the dive day, just monitor this posting for any updates. I'd recommend carpooling. You can meet at the Safeway (1st Ave South & SW 148st) parking lot, then come in one car. *******Due to high winds expected on Wed this dive is moved to Thursday night. All times remain the same.******* ##### It is my understanding that Three Tree is now open. The limit on divers has been removed and is now open to all club members, only the no guest portion is still in place. #####"
"Sat, Mar 25, 2017, 1:00 PM",Dive Planning Party,my house,"8033 Bayridge Avenue · Gig Harbor, WA","Come on down and help us plan some spring dives. Bring friends, spouses, partners or anybody who'd like to participate (the more the merrier). Bring your laptops as I have wifi and your dive planning tools. Bring something for a potluck. I'll provide a bar b que, drinks (beer, wine, coffee, & softdrinks....tea too), snacks, plates, utensils and cups. Contact me with any questions or ideas. Phone: 360 957 2249 email: jhford2@mac.com. There will be a dive prior at Sunrise Beach....its just not posted yet. The splash will be at 10:20am. I'm planning on having the party conclude by 5pm....but I can and will be flexible on this."
"Sat, Mar 25, 2017, 9:30 AM",One Tank dive before Planning party,Sunrise Beach Park,"10015 Sunrise Beach Dr NW · Gig Harbor, WA","Sunrise One Tank Members Only Dive. Meetup 9:15am. -2.3E> 11:18S> 2.4F. Splash at 10:20am. This is for advance divers that are comfortable in current and able to deploy SMB in mid-water. This site's current can fluctuate a lot and you need to have the experience to deal with it should it become unruly. Call me if you are unsure. GPO's and Wolf Eels are what we look for, but Warbonnets, Nudibranch and Gunnels are also found here. This is a great spot for photographers. ""The Hill"", It's long and arduous. Humping this sucker sometimes require dropping some of your gear and then returning to pick it up. That's up to you. I find small and very slow steps works for me. There is a Porta Potty and 2 benches, but no running water Once we have stowed our gear we will head over to Dennis and Jolee's home for the Dive Planning Party. For those that will not make the dive, but would like to come down and check out the site as well as be shore support, by all means join us. You can even haul gear. You can then come with us to the party, but if not, then just join us at the party. This is usually a very good social event and you could learn how easy it is to post dives. I estimate a 60 minute drive from south Seattle without heavy traffic. Use your best judgement."
